"id","url","name","posted_date","amenities","price","price_per_sq_ft","currency","description","seo_description","landmark_details","landmark_details/0","landmark_details/1","landmark_details/2","landmark_details/3","landmark_details/4","landmark_details/5","landmark_details/6","landmark_details/7","landmark_details/8","landmark","location","owner_name","company_name","carpet_area","land_area_unit","balconies","bathrooms","facing","floors","city_name","bedrooms","address","covered_area","carp_area_unit","cov_area_unit","operating_since","image_url"
"79064449","800-Sq-ft-Commercial-Land-FOR-Sale-Rajaji-Nagar-in-Bangalore&id=4d423739303634343439"," Commercial Land for Resale in Rajajinagar","2025-08-22T17:35:01.000Z",,"16000000","20000","₹","Semi commercial, E khata property. Good for investment and rental use.",,,"19201|SSI Industrial Area","19201|Rajaji Nagar Industrial Area","19202|East West Academy","19202|Pvp Pu College","19203|Vasan Eye Care Hospital","19203|Apollo Hospitals","19210|Sandal Soap Factory Metro Station","19210|Srirampura Metro Station",,"Near Rajajinagar 4th M block busstand","12.99488039,77.55623702","Shiva sundar Sundar",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"44678713","560-Sq-ft-Commercial-Land-FOR-Sale-Kalasipalya-in-Bangalore&id=4d423434363738373133"," Commercial Land for Resale in Kalasipalya","2025-08-24T17:35:01.000Z",,"27500000","49107","₹","Commercial building provides ample breathing space on front as it overlooks Main Road. It faces East direction The type of ownership is Freehold. Commercial Land spans over 28 X 20 Sq-ft in length & breadth. Excellent commercial property for sale in traditional business district.  Center of hardware, paint and sanitary market.  Heritage corner property, open on two sides.  One lane (100 meters) away from SJP Road and Avenue Road!  Serious buyers only.",,,"19202|Nobal English School","19203|Popular Nursing Home","19210|Krishna Rajendra Market Metro Station","19210|Krishna Rajendra Market Metro Station, Bangalore",,,,,,"100 meters from avenue road and 50 meters from SJP Road","12.95982192,77.57896362","Karan",,,"12850",,,"East",,"Bangalore",,"Bangalore, Karnataka",,,,,
"78604401","7200-Sq-yrd-Commercial-Land-FOR-Sale-Kada-Agrahara-in-Bangalore&id=4d423738363034343031"," Commercial Land for New Property in Kada Agrahara","2025-08-25T21:31:43.000Z",,"100000","2","₹",,,,"19201|Kerala home Market","19203|Amrita Dental Clinic",,,,,,,,,"12.85711651,77.76588799","murali",,,"12800",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"72497087","62000-Sq-ft-Industrial-Land-FOR-Sale-Huskur-Road-in-Bangalore&id=4d423732343937303837"," Industrial Land for Resale in Huskur Road","2025-08-25T17:35:01.000Z",,"372000000","6000","₹","500 meters from Hosur road METRO Station, Prime area, Clear Documents","This notable industrial land for sale in Huskur Road spans over a plot area of 62000.0 square feet. It can be yours at a rational price of ₹37.20 Cr. A road with a width of 60m is directly opposite it. It is situated near huskur road fruit market. This industrial land for sale is located at Huskur Road, Bangalore - South, Karnataka.",,,,,,,,,,,"Huskur road fruit market","12.8489983,77.69248363","Nischal Y R",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"70073211","11-Acre-Industrial-Land-FOR-Sale-Hoskote-Malur-Road-in-Bangalore&id=4d423730303733323131"," Industrial Land for New Property in Hoskote Malur Road","2025-08-22T13:52:25.000Z",,"27000000","56","₹","the property located in Hoskote to malur road, behind ITC Noodles factory, which is having 10 acre 16 gunta which is converted to industrial. interested buyers ping me.","This stratefically located industrial land for sale in Hoskote Malur Road is spread over a plot area of 479169.0 square feet. It can be yours at a reasonable price of ₹2.70 Cr. It is situated close to contact me. Here is the address of the industrial land for sale: Hoskote Malur Road, Bangalore - Bangalore Rural, Karnataka.",,"19201|Greenmine Industries Pvt Ltd","19203|Bharani Hospital",,,,,,,,"Contact Me","13.04427133,77.86818804","Stranger",,,"12800",,,"South",,"Bangalore",,"Bangalore, Karnataka",,,,,
"58047173","1200-Sq-ft-Commercial-Land-FOR-Sale-Ullal-in-Bangalore&id=4d423538303437313733"," Commercial Land for Resale in Ullal","2025-08-26T17:35:01.000Z",,"150000000","125000","₹","Commercial land is available for sale. It has area of 1200 sq-ft, it is a good location property. Please contact for more details.",,,"19202|Vidyaniketan Public School","19202|USS International Pulic School","19203|Sri Deepa Hospital & Medical",,,,,,,,"12.95869646,77.47932596","Rajneesh",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"79129819","2400-Sq-ft-Commercial-Land-FOR-Sale-in-Bangalore&id=4d423739313239383139"," Commercial Land for Resale in ","2025-08-26T17:35:01.000Z",,"10800000","4500","₹","BDA Villas in Kitana halli  grama Commercial property Road joining to Nelamangala Arishna kunte",,,,,,,,,,,,"International. School, C.V Rama Research centrenReas",,"Vinod Naik",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"81034825","50000-Sq-yrd-Industrial-Land-FOR-Sale-in-Bangalore&id=4d423831303334383235"," Industrial Land for Resale in ","2025-08-22T05:50:16.000Z",,"175000000","389","₹",,"This notable industrial land for sale in bidadi spans over a plot area of 450000.0 square feet. It can be yours at a rational price of ₹17.50 Cr. The land faces a road of 39m. Here is the address of the industrial land for sale: Bangalore, Karnataka.",,,,,,,,,,,,,"kanchana",,,"12800",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"81032767","1161-Sq-ft-Commercial-Land-FOR-Sale-Ganganagar-in-Bangalore&id=4d423831303332373637"," Commercial Land for New Property in Ganganagar","2025-08-21T22:59:58.000Z",,"51500000","44358","₹","commercial plot north east facing property A khata converted to E khata according to vastu no complaints location advantage and developed area and currently property is vacant.",,,"19202|Sree Vani Impact School","19203|Medal Diagnostic","19203|Mayur Clinic","19210|CBI Bus Stop",,,,,,"Ganganagar 5th main road","13.02032418,77.58901049","Ashar",,,"12800",,,"North",,"Bangalore",,"Bangalore, Karnataka",,,,,
"65945081","1500-Sq-ft-Commercial-Land-FOR-Sale-Hebbal-in-Bangalore&id=4d423635393435303831"," Commercial Land for Resale in Hebbal","2025-08-23T17:35:01.000Z",,"21750000","14500","₹",,,,"19201|Brigade Opus","19202|Little Angel School","19202|Vidyanjali Academy for Learning","19203|Medax Hospital","19203|Medax Hospitals","19210|Bhuvaneshwari Bus Stop","19210|Bangalore Baptist Hospital",,,"Near-Sindhi College","13.0349961,77.5981732","KB Perumal",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"79080723","1800-Sq-ft-Commercial-Land-FOR-Sale-Srirampuram-in-Bangalore&id=4d423739303830373233"," Commercial Land for Resale in Srirampura","2025-08-23T17:35:01.000Z",,"46800000","26000","₹","Commercial land is available for sale. It has area of 1800 sq-ft, it is a good location property. Please contact for more details.",,,"19201|VM Complex","19202|Readwell Convent School","19202|Best Civil Services Coaching ","19210|Malleswaram Railway Station",,,,,,"Devaiah Park, Srirampuram Metro Station","12.9951812,77.56696234","Dinesh dini",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"71543495","7705-Sq-yrd-Commercial-Land-FOR-Sale-Padarayana-Pura-in-Bangalore&id=4d423731353433343935"," Commercial Land for Resale in Padarayana Pura","2025-08-25T17:35:01.000Z",,"100000000","1442","₹","Ready to build shopping complex, school, hospital, conversation center etc",,,"19203|Manipal The Prevention Centre","19210|Mysore Road",,,,,,,,"chowdappa compound","12.96242364,77.55220594","chowdesh",,,"12800",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"68730673","4000-Sq-ft-Commercial-Land-FOR-Sale-Ullal-in-Bangalore&id=4d423638373330363733"," Commercial Land for Resale in Ullal","2025-08-24T17:35:01.000Z",,"44000000","11000","₹","BDA PROPERTY WITH ROAD KUTTH IN DEVARU MULE........",,,"19202|USS International Pulic School","19202|Vidyaniketan Public School","19203|Sri Deepa Hospital & Medical",,,,,,,"ullal lake","12.95869646,77.47932596","Purub Chopda",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"62222453","3512-Sq-ft-Commercial-Land-FOR-Sale-Gubbalala-in-Bangalore&id=4d423632323232343533"," Commercial Land for Resale in Gubbalala, Subramanyapura","2025-08-24T17:35:01.000Z",,"68000000","19362","₹","Make your dream of setting up a business reality or invest your money for better returns...Located in Gubbalala, Bangalore, this premium Commercial Land is up for sale. Spread across an area of 3512sqft, this land is available at a reasonable selling price and strategically located in a prime location. Seize this fantastic chance and make the most of it.Property Specifications and facilities Nothing is better than investing your money in commercial property as it assures you good future returns. If you are planning to invest in the property for self-use or set up your business, buying this land is certainly a smart decision.  Also, the prospective buyer need not have to worry about illegal activities like trespassing and encroachment as the plot is well-secured by boundary walls.Strategically located in one of the noted areas, this commercial land facing the 60 meters road is no doubt a lucrative deal. Due to its location, the property gets good accessibility, and visibility as well as easy access to all the parts of the city. Further, the movement of vehicles to and from this land is relatively easy and hassle-free.Additionally, this land is 43 feet from the main road and permitted for construction of a total of 5 floors, which is an added benefit. Also, this locality is loaded with essentials like a water supply facility, electricity supply, and drainage system, which further make this property worth buying.Locality Worth every penny, this land is close to all the major utilities and public transport like autos and taxis, making this more valuable. The metro station is accessible within a range of 100m and Gubbalala Main Road Ramachandrappa layout, Uttarahalli Hobli is nearby. In case any medical emergency comes up, hospitals can be accessed that lie within a radius of 1km. Many malls, supermarkets, schools, banksATMs and more can be reached within a range of 1km.",,,"19203|Ritu Hospital",,,,,,,,,"Near by Gubbalala main road ramchandrappa  layout ,utrahalli hobli.","12.8862264,77.5447791","Pradeep",,,"12850",,,"South -West",,"Bangalore",,"Bangalore, Karnataka",,,,,
"54121559","3811-Sq-ft-Commercial-Land-FOR-Sale-whitefield-in-Bangalore&id=4d423534313231353539"," Commercial Land for Resale in Whitefield","2025-08-24T17:35:01.000Z",,"90000000","23616","₹",,,,"19201|Mind Comp Tech Park","19201|Dress Circle Shopping Mall- Whitefield","19202|Bloomers School","19202|Vedavihaan The Global School","19203|Aster CMI Hospital","19203|Vydehi Hospital Multi Speciality","19210|Hope Farm Circle Bus Stop","19210|Nallur Halli Metro Station",,,"12.9680475,77.739097","Roopesh",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"70602331","600-Sq-ft-Commercial-Land-FOR-Sale-Marathahalli-in-Bangalore&id=4d423730363032333331"," Commercial Land for Resale in Marathahalli","2025-08-24T17:35:01.000Z",,"12500000","20833","₹",,,,"19201|Intel Technology India Pvt Ltd","19201|MiAMi Super Market","19202|Navaprajna Public School","19202|Vimanapura East Primary School","19203|Sakra World Hospital","19203|MGA Hospital","19210|Bellandur Road Railway Station","19210|Marathahalli Bridge",,,"12.9579717,77.6914752","Suman",,,"12800",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"56428021","6300-Sq-ft-Industrial-Land-FOR-Sale-Banashankari-in-Bangalore&id=4d423536343238303231"," Industrial Land for Resale in Banashankari","2025-08-22T13:52:11.000Z",,"94500000","15000","₹","South Facing plot, surrounded by industrials and residentials.","A well-known industrial land for sale in Banashankari streched over an area of 6300.0 square feet. Grab it at a price of ₹9.45 Cr. On booking this land, a levy of Rs 2500000 will be collected. The land is located adjacent to a road of 12m. It is tucked close to behind krishna grand, banashankari stage 2. The exact address of this industrial land for sale is Banashankari, Bangalore - South, Karnataka.",,"19201|Sri Kamakya Theatre","19201|SBI Bank","19202|Sri Aurobindo Memorial School","19202|Rv College Of Architecture","19203|Excel Care Hospital","19203|Shalini Nursing Home","19210|Yelachenahalli Metro Station (Green Line)","19210|Seetha Circle Bus Stop",,"Behind Krishna Grand, Banashankari Stage 2","12.92547062,77.54676887","Venkat",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"74512699","4700-Sq-ft-Commercial-Land-FOR-Sale-Mysore-Road-in-Bangalore&id=4d423734353132363939"," Commercial Land for New Property in Mysore Road","2025-08-24T17:35:01.000Z",,"140000000","29787","₹","4700 sq ft commercial land measuring 100x47 sq ft. ideal for grocery shops, commercial ventures, north east corner, excellent vasthu",,,"19202|Mandya Institute Of Medical Sciences","19202|Christ University Kengeri Campus","19210|Bangalore University Metro Station",,,,,,,,"12.90917257,77.47885648","sdfs",,,"12800",,,"North - East",,"Bangalore",,"Bangalore, Karnataka",,,,,
"74536369","4000-Sq-ft-Commercial-Land-FOR-Sale-in-Bangalore&id=4d423734353336333639"," Commercial Land for New Property in ","2025-08-26T17:35:01.000Z",,"32000000","8000","₹","Commercial land is available for sale. It is a good location property. Please contact for more details.",,,,,,,,,,,,,,"Ramesh",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"61886515","7000-Sq-ft-Commercial-Land-FOR-Sale-Anekal-Main-Road-in-Bangalore&id=4d423631383836353135"," Commercial Land for Resale in Anekal Main Road","2025-08-23T17:35:01.000Z",,"32500000","4643","₹","Commercial land is available for sale. It is a good location property. Please contact for more details.",,,"19202|Little Kids Play Home And Pre School",,,,,,,,,,"12.78959121,77.70538763","kesav",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"75623397","9000-Sq-ft-Commercial-Land-FOR-Sale-Gulakamale-in-Bangalore&id=4d423735363233333937"," Commercial Land for Resale in Gulakamale","2025-08-24T17:35:01.000Z",,"36000000","4000","₹","A wide spread 9000sq.ft property is situated in prime location in kaggalipura to bannergatta road just 50m from vasudevapura main gate making very much accessible to hospitals schools colleges etc. Just a 20min drive to Silk Institute Metro Station",,,,,,,,,,,,"near cadabams hospital","12.800425,77.52939","Nagesh Reddy",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
